reef_name,year,lat,mean_live_coral,sector
KELSO REEF,2008,-18.441667,7.02,TO
KELSO REEF,2010,-18.441667,10.32,TO
KELSO REEF,2014,-18.441667,10.54,TO
KELSO REEF,2016,-18.441667,22.64,TO
KELSO REEF,2018,-18.441667,20.36,TO
KELSO REEF,2020,-18.441667,32.82,TO
KELSO REEF,2021,-18.441667,26.73,TO
KELSO REEF,2022,-18.441667,40.18,TO
KELSO REEF,2023,-18.441667,37.31,TO
LITTLE KELSO REEF,2002,-18.475,18.07,TO
LITTLE KELSO REEF,2003,-18.475,11.92,TO
LITTLE KELSO REEF,2006,-18.475,3.83,TO
LITTLE KELSO REEF,2008,-18.475,6.56,TO
LITTLE KELSO REEF,2010,-18.475,9.27,TO
LITTLE KELSO REEF,2012,-18.475,9.22,TO
LITTLE KELSO REEF,2014,-18.475,20.49,TO
LITTLE KELSO REEF,2016,-18.475,36.8,TO
LITTLE KELSO REEF,2018,-18.475,27.38,TO
LITTLE KELSO REEF,2020,-18.475,14.49,TO
LITTLE KELSO REEF,2021,-18.475,24.56,TO
LITTLE KELSO REEF,2023,-18.475,26.91,TO
RIB REEF,1994,-18.483333,34.3,TO
RIB REEF,1995,-18.483333,45.45,TO
RIB REEF,1996,-18.483333,42.32,TO
RIB REEF,1997,-18.483333,35.09,TO
RIB REEF,1998,-18.483333,38.92,TO
RIB REEF,1999,-18.483333,27.88,TO
RIB REEF,2000,-18.483333,16.82,TO
RIB REEF,2001,-18.483333,5.83,TO
RIB REEF,2002,-18.483333,8.78,TO
RIB REEF,2003,-18.483333,4.63,TO
RIB REEF,2004,-18.483333,5.96,TO
RIB REEF,2005,-18.483333,8.83,TO
RIB REEF,2006,-18.483333,5.96,TO
RIB REEF,2007,-18.483333,7.59,TO
RIB REEF,2008,-18.483333,14.09,TO
RIB REEF,2009,-18.483333,19.04,TO
RIB REEF,2010,-18.483333,25.39,TO
RIB REEF,2011,-18.483333,7.85,TO
RIB REEF,2012,-18.483333,9.12,TO
RIB REEF,2013,-18.483333,21.11,TO
RIB REEF,2014,-18.483333,30.21,TO
RIB REEF,2015,-18.483333,45.53,TO
RIB REEF,2016,-18.483333,54.39,TO
RIB REEF,2017,-18.483333,28.09,TO
RIB REEF,2018,-18.483333,13.45,TO
RIB REEF,2019,-18.483333,13.88,TO
RIB REEF,2020,-18.483333,8.05,TO
RIB REEF,2021,-18.483333,10.0,TO
RIB REEF,2022,-18.483333,24.44,TO
RIB REEF,2023,-18.483333,21.69,TO
ROXBURGH REEF,2006,-18.433333,15.91,TO
ROXBURGH REEF,2008,-18.433333,24.26,TO
ROXBURGH REEF,2010,-18.433333,28.09,TO
ROXBURGH REEF,2012,-18.433333,6.5,TO
ROXBURGH REEF,2014,-18.433333,13.1,TO
ROXBURGH REEF,2016,-18.433333,15.9,TO
ROXBURGH REEF,2018,-18.433333,25.06,TO
ROXBURGH REEF,2020,-18.433333,34.67,TO
ROXBURGH REEF,2023,-18.433333,31.65,TO
FORE AND AFT REEF,2002,-18.5,18.11,TO
FORE AND AFT REEF,2003,-18.5,6.34,TO
FORE AND AFT REEF,2006,-18.5,2.66,TO
FORE AND AFT REEF,2008,-18.5,3.85,TO
FORE AND AFT REEF,2012,-18.5,3.46,TO
FORE AND AFT REEF,2014,-18.5,8.88,TO
FORE AND AFT REEF,2016,-18.5,24.77,TO
FORE AND AFT REEF,2018,-18.5,25.99,TO
HOPKINSON REEF,2002,-18.558333,27.33,TO
HOPKINSON REEF,2003,-18.558333,21.25,TO
YANKEE REEF,2002,-18.566667,14.48,TO
YANKEE REEF,2003,-18.566667,17.5,TO
JOHN BREWER REEF,1993,-18.633333,12.79,TO
JOHN BREWER REEF,1995,-18.633333,20.64,TO
JOHN BREWER REEF,1996,-18.633333,20.3,TO
JOHN BREWER REEF,1997,-18.633333,22.44,TO
JOHN BREWER REEF,1998,-18.633333,29.55,TO
JOHN BREWER REEF,1999,-18.633333,20.3,TO
JOHN BREWER REEF,2000,-18.633333,23.8,TO
JOHN BREWER REEF,2001,-18.633333,14.79,TO
JOHN BREWER REEF,2002,-18.633333,11.69,TO
JOHN BREWER REEF,2003,-18.633333,3.01,TO
JOHN BREWER REEF,2004,-18.633333,2.87,TO
JOHN BREWER REEF,2005,-18.633333,2.9,TO
JOHN BREWER REEF,2007,-18.633333,2.88,TO
JOHN BREWER REEF,2008,-18.633333,2.8,TO
JOHN BREWER REEF,2009,-18.633333,3.88,TO
JOHN BREWER REEF,2011,-18.633333,4.93,TO
JOHN BREWER REEF,2013,-18.633333,16.16,TO
JOHN BREWER REEF,2015,-18.633333,34.52,TO
JOHN BREWER REEF,2016,-18.633333,43.08,TO
JOHN BREWER REEF,2017,-18.633333,37.75,TO
JOHN BREWER REEF,2019,-18.633333,17.7,TO
JOHN BREWER REEF,2020,-18.633333,13.33,TO
JOHN BREWER REEF,2021,-18.633333,23.91,TO
JOHN BREWER REEF,2022,-18.633333,23.23,TO
JOHN BREWER REEF,2023,-18.633333,25.69,TO
HELIX REEF,1993,-18.633333,5.0,TO
HELIX REEF,1996,-18.633333,24.55,TO
HELIX REEF,1999,-18.633333,27.23,TO
HELIX REEF,2002,-18.633333,31.35,TO
HELIX REEF,2003,-18.633333,39.42,TO
HELIX REEF,2005,-18.633333,37.19,TO
HELIX REEF,2006,-18.633333,33.97,TO
HELIX REEF,2008,-18.633333,17.83,TO
HELIX REEF,2010,-18.633333,20.92,TO
HELIX REEF,2012,-18.633333,4.64,TO
HELIX REEF,2014,-18.633333,19.77,TO
HELIX REEF,2016,-18.633333,21.11,TO
HELIX REEF,2018,-18.633333,42.66,TO
HELIX REEF,2020,-18.633333,49.25,TO
HELIX REEF,2023,-18.633333,53.6,TO
GRUB REEF(18077),2002,-18.633333,18.58,TO
GRUB REEF(18077),2003,-18.633333,10.87,TO
GRUB REEF(18077),2006,-18.633333,7.96,TO
GRUB REEF(18077),2008,-18.633333,9.45,TO
GRUB REEF(18077),2012,-18.633333,3.63,TO
GRUB REEF(18077),2014,-18.633333,3.7,TO
GRUB REEF(18077),2016,-18.633333,10.22,TO
GRUB REEF(18077),2018,-18.633333,9.05,TO
GRUB REEF(18077),2020,-18.633333,12.84,TO
LODESTONE REEF,2002,-18.7,14.8,TO
LODESTONE REEF,2003,-18.7,3.8,TO
KEEPER REEF,2002,-18.75,24.61,TO
KEEPER REEF,2003,-18.75,5.4,TO
CENTIPEDE REEF,2002,-18.725,16.6,TO
CENTIPEDE REEF,2003,-18.725,14.79,TO
CENTIPEDE REEF,2006,-18.725,5.35,TO
CENTIPEDE REEF,2008,-18.725,5.83,TO
CENTIPEDE REEF,2010,-18.725,5.78,TO
CENTIPEDE REEF,2016,-18.725,14.89,TO
CENTIPEDE REEF,2018,-18.725,12.5,TO
CENTIPEDE REEF,2020,-18.725,14.22,TO
LYNCHS REEF,2006,-18.775,3.16,TO
LYNCHS REEF,2010,-18.775,4.61,TO
WHEELER REEF,1995,-18.808333,20.76,TO
WHEELER REEF,1998,-18.808333,44.58,TO
WHEELER REEF,1999,-18.808333,26.36,TO
WHEELER REEF,2001,-18.808333,43.33,TO
WHEELER REEF,2002,-18.808333,34.69,TO
WHEELER REEF,2003,-18.808333,40.25,TO
WHEELER REEF,2004,-18.808333,42.39,TO
WHEELER REEF,2007,-18.808333,46.19,TO
WHEELER REEF,2015,-18.808333,18.52,TO
WHEELER REEF,2021,-18.808333,69.38,TO
WHEELER REEF,2023,-18.808333,65.95,TO
DAVIES REEF,1993,-18.825,21.7,TO
DAVIES REEF,1994,-18.825,25.87,TO
DAVIES REEF,1995,-18.825,29.2,TO
DAVIES REEF,1996,-18.825,30.16,TO
DAVIES REEF,1997,-18.825,24.0,TO
DAVIES REEF,1998,-18.825,32.96,TO
DAVIES REEF,1999,-18.825,30.81,TO
DAVIES REEF,2000,-18.825,28.55,TO
DAVIES REEF,2001,-18.825,16.99,TO
DAVIES REEF,2002,-18.825,23.94,TO
DAVIES REEF,2003,-18.825,23.18,TO
DAVIES REEF,2004,-18.825,22.84,TO
DAVIES REEF,2005,-18.825,23.09,TO
DAVIES REEF,2007,-18.825,18.31,TO
DAVIES REEF,2009,-18.825,21.0,TO
DAVIES REEF,2011,-18.825,11.54,TO
DAVIES REEF,2013,-18.825,10.0,TO
DAVIES REEF,2015,-18.825,19.19,TO
DAVIES REEF,2017,-18.825,24.79,TO
DAVIES REEF,2019,-18.825,31.33,TO
DAVIES REEF,2021,-18.825,41.7,TO
DAVIES REEF,2022,-18.825,52.9,TO
DAVIES REEF,2023,-18.825,48.96,TO
SAVILLE-KENT REEF,1995,-18.858333,14.68,TO
SAVILLE-KENT REEF,1998,-18.858333,15.87,TO
SAVILLE-KENT REEF,2001,-18.858333,13.91,TO
SAVILLE-KENT REEF,2002,-18.858333,14.82,TO
SAVILLE-KENT REEF,2003,-18.858333,13.19,TO
SAVILLE-KENT REEF,2004,-18.858333,13.75,TO
SAVILLE-KENT REEF,2015,-18.858333,7.99,TO
SAVILLE-KENT REEF,2021,-18.858333,16.12,TO
(LITTLE) BROADHURST REEF,1993,-18.966667,5.78,TO
(LITTLE) BROADHURST REEF,1996,-18.966667,17.94,TO
(LITTLE) BROADHURST REEF,1999,-18.966667,26.4,TO
(LITTLE) BROADHURST REEF,2002,-18.966667,19.64,TO
(LITTLE) BROADHURST REEF,2003,-18.966667,7.03,TO
(LITTLE) BROADHURST REEF,2004,-18.966667,4.41,TO
18023S,1994,-18.141667,30.79,TO
18023S,1997,-18.141667,41.78,TO
18023S,2000,-18.141667,5.56,TO
18023S,2002,-18.141667,3.75,TO
18023S,2003,-18.141667,2.5,TO
18023S,2007,-18.141667,8.47,TO
18023S,2013,-18.141667,11.62,TO
MYRMIDON REEF,1993,-18.266667,29.14,TO
MYRMIDON REEF,1994,-18.266667,18.56,TO
MYRMIDON REEF,1995,-18.266667,27.86,TO
MYRMIDON REEF,1996,-18.266667,23.34,TO
MYRMIDON REEF,1997,-18.266667,20.06,TO
MYRMIDON REEF,1998,-18.266667,30.9,TO
MYRMIDON REEF,1999,-18.266667,25.81,TO
MYRMIDON REEF,2000,-18.266667,19.84,TO
MYRMIDON REEF,2001,-18.266667,25.14,TO
MYRMIDON REEF,2002,-18.266667,19.0,TO
MYRMIDON REEF,2003,-18.266667,20.29,TO
MYRMIDON REEF,2005,-18.266667,29.38,TO
MYRMIDON REEF,2007,-18.266667,12.34,TO
MYRMIDON REEF,2011,-18.266667,4.94,TO
MYRMIDON REEF,2013,-18.266667,7.8,TO
MYRMIDON REEF,2015,-18.266667,7.39,TO
MYRMIDON REEF,2017,-18.266667,14.28,TO
MYRMIDON REEF,2019,-18.266667,24.12,TO
MYRMIDON REEF,2020,-18.266667,17.65,TO
MYRMIDON REEF,2021,-18.266667,38.38,TO
MYRMIDON REEF,2022,-18.266667,45.88,TO
MYRMIDON REEF,2023,-18.266667,49.02,TO
NEEDLE REEF,2002,-18.358333,22.81,TO
DIP REEF,1993,-18.416667,14.15,TO
DIP REEF,1995,-18.416667,15.71,TO
DIP REEF,1996,-18.416667,14.62,TO
DIP REEF,1997,-18.416667,15.27,TO
DIP REEF,1998,-18.416667,19.56,TO
DIP REEF,1999,-18.416667,13.75,TO
DIP REEF,2000,-18.416667,20.85,TO
DIP REEF,2001,-18.416667,18.33,TO
DIP REEF,2002,-18.416667,16.75,TO
DIP REEF,2003,-18.416667,19.53,TO
DIP REEF,2004,-18.416667,18.86,TO
DIP REEF,2005,-18.416667,24.71,TO
DIP REEF,2007,-18.416667,17.15,TO
DIP REEF,2011,-18.416667,8.27,TO
DIP REEF,2015,-18.416667,12.16,TO
DIP REEF,2017,-18.416667,12.96,TO
DIP REEF,2019,-18.416667,16.81,TO
DIP REEF,2021,-18.416667,22.3,TO
DIP REEF,2022,-18.416667,26.4,TO
DIP REEF,2023,-18.416667,33.01,TO
FARADAY REEF,2002,-18.425,23.88,TO
FARADAY REEF,2003,-18.425,20.81,TO
COIL REEF,2002,-18.441667,34.62,TO
KNIFE REEF,2002,-18.583333,26.69,TO
KNIFE REEF,2003,-18.583333,24.58,TO
KNIFE REEF,2006,-18.583333,19.29,TO
KNIFE REEF,2008,-18.583333,21.29,TO
KNIFE REEF,2010,-18.583333,25.28,TO
KNIFE REEF,2012,-18.583333,2.68,TO
KNIFE REEF,2014,-18.583333,10.8,TO
KNIFE REEF,2016,-18.583333,19.38,TO
KNIFE REEF,2018,-18.583333,14.46,TO
KNIFE REEF,2020,-18.583333,28.78,TO
KNIFE REEF,2022,-18.583333,48.91,TO
FORK REEF,2008,-18.616667,20.6,TO
FORK REEF,2010,-18.616667,16.77,TO
FORK REEF,2012,-18.616667,4.49,TO
FORK REEF,2014,-18.616667,9.02,TO
FORK REEF,2016,-18.616667,17.67,TO
FORK REEF,2018,-18.616667,22.93,TO
FORK REEF,2020,-18.616667,35.81,TO
CHICKEN REEF,1994,-18.658333,20.12,TO
CHICKEN REEF,1995,-18.658333,16.48,TO
CHICKEN REEF,1996,-18.658333,18.72,TO
CHICKEN REEF,1997,-18.658333,13.19,TO
CHICKEN REEF,1998,-18.658333,25.46,TO
CHICKEN REEF,1999,-18.658333,18.83,TO
CHICKEN REEF,2000,-18.658333,18.54,TO
CHICKEN REEF,2001,-18.658333,20.14,TO
CHICKEN REEF,2002,-18.658333,19.61,TO
CHICKEN REEF,2003,-18.658333,19.1,TO
CHICKEN REEF,2004,-18.658333,8.56,TO
CHICKEN REEF,2005,-18.658333,7.93,TO
CHICKEN REEF,2006,-18.658333,9.64,TO
CHICKEN REEF,2007,-18.658333,7.87,TO
CHICKEN REEF,2008,-18.658333,6.0,TO
CHICKEN REEF,2009,-18.658333,11.97,TO
CHICKEN REEF,2010,-18.658333,11.22,TO
CHICKEN REEF,2011,-18.658333,3.35,TO
CHICKEN REEF,2012,-18.658333,2.62,TO
CHICKEN REEF,2013,-18.658333,5.45,TO
CHICKEN REEF,2014,-18.658333,6.22,TO
CHICKEN REEF,2015,-18.658333,9.72,TO
CHICKEN REEF,2016,-18.658333,11.36,TO
CHICKEN REEF,2017,-18.658333,14.62,TO
CHICKEN REEF,2018,-18.658333,18.59,TO
CHICKEN REEF,2020,-18.658333,22.1,TO
CHICKEN REEF,2021,-18.658333,32.31,TO
CHICKEN REEF,2022,-18.658333,38.8,TO
CHICKEN REEF,2023,-18.658333,35.81,TO
HAYMAN ISLAND REEF,1993,-20.066667,25.5,WH
HAYMAN ISLAND REEF,1994,-20.066667,16.25,WH
HAYMAN ISLAND REEF,1995,-20.066667,11.88,WH
HAYMAN ISLAND REEF,1996,-20.066667,18.04,WH
HAYMAN ISLAND REEF,1997,-20.066667,16.25,WH
HAYMAN ISLAND REEF,1998,-20.066667,16.98,WH
HAYMAN ISLAND REEF,1999,-20.066667,18.21,WH
HAYMAN ISLAND REEF,2000,-20.066667,23.11,WH
HAYMAN ISLAND REEF,2001,-20.066667,21.08,WH
HAYMAN ISLAND REEF,2003,-20.066667,23.09,WH
HAYMAN ISLAND REEF,2004,-20.066667,31.82,WH
HAYMAN ISLAND REEF,2013,-20.066667,19.67,WH
HAYMAN ISLAND REEF,2017,-20.066667,31.61,WH
HAYMAN ISLAND REEF,2021,-20.066667,9.62,WH
HAYMAN ISLAND REEF,2022,-20.066667,21.45,WH
HAYMAN ISLAND REEF,2023,-20.066667,15.1,WH
LANGFORD-BIRD REEF,1993,-20.091667,17.11,WH
LANGFORD-BIRD REEF,1995,-20.091667,9.5,WH
LANGFORD-BIRD REEF,1996,-20.091667,13.37,WH
LANGFORD-BIRD REEF,1997,-20.091667,11.83,WH
LANGFORD-BIRD REEF,1999,-20.091667,15.24,WH
LANGFORD-BIRD REEF,2000,-20.091667,17.1,WH
LANGFORD-BIRD REEF,2001,-20.091667,16.25,WH
LANGFORD-BIRD REEF,2003,-20.091667,10.95,WH
LANGFORD-BIRD REEF,2004,-20.091667,14.23,WH
LANGFORD-BIRD REEF,2013,-20.091667,12.17,WH
LANGFORD-BIRD REEF,2017,-20.091667,15.54,WH
LANGFORD-BIRD REEF,2021,-20.091667,6.12,WH
LANGFORD-BIRD REEF,2023,-20.091667,12.58,WH
BORDER ISLAND REEF (NO 1),1995,-20.175,18.26,WH
BORDER ISLAND REEF (NO 1),1996,-20.175,17.12,WH
BORDER ISLAND REEF (NO 1),1997,-20.175,14.79,WH
BORDER ISLAND REEF (NO 1),1998,-20.175,15.28,WH
BORDER ISLAND REEF (NO 1),2000,-20.175,22.94,WH
BORDER ISLAND REEF (NO 1),2001,-20.175,20.13,WH
BORDER ISLAND REEF (NO 1),2003,-20.175,18.8,WH
BORDER ISLAND REEF (NO 1),2004,-20.175,16.62,WH
BORDER ISLAND REEF (NO 1),2013,-20.175,13.81,WH
BORDER ISLAND REEF (NO 1),2017,-20.175,17.86,WH
BORDER ISLAND REEF (NO 1),2021,-20.175,6.46,WH
BORDER ISLAND REEF (NO 1),2022,-20.175,10.82,WH
BORDER ISLAND REEF (NO 1),2023,-20.175,10.23,WH
OUTLIER REEF,1997,-19.55,23.83,WH
19131S,1994,-19.766667,31.42,WH
19131S,1995,-19.766667,26.62,WH
19131S,1996,-19.766667,34.4,WH
19131S,1997,-19.766667,13.96,WH
19131S,1998,-19.766667,14.83,WH
19131S,1999,-19.766667,10.41,WH
19131S,2000,-19.766667,17.99,WH
19131S,2001,-19.766667,14.4,WH
19131S,2002,-19.766667,18.95,WH
19131S,2003,-19.766667,7.92,WH
19131S,2004,-19.766667,13.99,WH
19131S,2005,-19.766667,13.95,WH
19131S,2006,-19.766667,16.33,WH
19131S,2007,-19.766667,19.29,WH
19131S,2009,-19.766667,15.92,WH
19131S,2010,-19.766667,18.64,WH
19131S,2011,-19.766667,16.25,WH
19131S,2013,-19.766667,15.97,WH
19131S,2015,-19.766667,17.55,WH
19131S,2017,-19.766667,24.91,WH
19131S,2019,-19.766667,14.19,WH
19131S,2021,-19.766667,16.7,WH
19131S,2022,-19.766667,34.42,WH
19131S,2023,-19.766667,26.13,WH
HARDY REEF,1993,-19.758333,37.81,WH
HARDY REEF,1995,-19.758333,30.52,WH
HARDY REEF,1996,-19.758333,35.61,WH
HARDY REEF,1997,-19.758333,23.1,WH
HARDY REEF,1998,-19.758333,27.11,WH
HARDY REEF,1999,-19.758333,26.84,WH
HARDY REEF,2000,-19.758333,35.81,WH
HARDY REEF,2001,-19.758333,23.35,WH
HARDY REEF,2002,-19.758333,32.35,WH
HARDY REEF,2003,-19.758333,25.23,WH
HARDY REEF,2004,-19.758333,25.93,WH
HARDY REEF,2017,-19.758333,40.51,WH
HARDY REEF,2021,-19.758333,36.01,WH
HARDY REEF,2022,-19.758333,36.06,WH
HARDY REEF,2023,-19.758333,34.46,WH
BAIT REEF,1993,-19.808333,44.9,WH
BAIT REEF,1996,-19.808333,33.09,WH
BAIT REEF,2002,-19.808333,27.29,WH
BAIT REEF,2004,-19.808333,29.44,WH
BAIT REEF,2005,-19.808333,16.96,WH
19138S,1993,-19.808333,23.47,WH
19138S,1994,-19.808333,25.04,WH
19138S,1995,-19.808333,28.55,WH
19138S,1996,-19.808333,25.71,WH
19138S,1997,-19.808333,15.0,WH
19138S,1998,-19.808333,16.25,WH
19138S,1999,-19.808333,15.62,WH
19138S,2000,-19.808333,21.76,WH
19138S,2001,-19.808333,20.0,WH
19138S,2002,-19.808333,21.53,WH
19138S,2003,-19.808333,16.54,WH
19138S,2004,-19.808333,13.75,WH
19138S,2005,-19.808333,19.79,WH
19138S,2006,-19.808333,20.29,WH
19138S,2007,-19.808333,28.88,WH
19138S,2008,-19.808333,22.33,WH
19138S,2009,-19.808333,22.96,WH
19138S,2010,-19.808333,21.67,WH
19138S,2011,-19.808333,18.64,WH
19138S,2013,-19.808333,18.79,WH
19138S,2015,-19.808333,30.04,WH
19138S,2017,-19.808333,35.98,WH
19138S,2019,-19.808333,17.16,WH
19138S,2021,-19.808333,22.41,WH
19138S,2022,-19.808333,24.78,WH
19138S,2023,-19.808333,19.64,WH
PLASTER REEF,1994,-19.633333,28.44,WH
PLASTER REEF,1997,-19.633333,29.06,WH
CRAB REEF,1995,-19.725,35.03,WH
NAPIER REEF,1993,-19.841667,48.56,WH
NAPIER REEF,1996,-19.841667,39.35,WH
20104S,1993,-20.033333,12.2,WH
20104S,1994,-20.033333,7.08,WH
20104S,1995,-20.033333,8.06,WH
20104S,1996,-20.033333,16.41,WH
20104S,1997,-20.033333,12.05,WH
20104S,1998,-20.033333,12.28,WH
20104S,1999,-20.033333,11.2,WH
20104S,2000,-20.033333,13.96,WH
20104S,2001,-20.033333,18.49,WH
20104S,2002,-20.033333,27.8,WH
20104S,2003,-20.033333,22.86,WH
20104S,2004,-20.033333,32.12,WH
20104S,2005,-20.033333,25.82,WH
20104S,2007,-20.033333,26.05,WH
20104S,2009,-20.033333,20.82,WH
20104S,2010,-20.033333,13.57,WH
20104S,2011,-20.033333,9.77,WH
20104S,2013,-20.033333,14.54,WH
20104S,2015,-20.033333,26.05,WH
20104S,2017,-20.033333,31.09,WH
20104S,2021,-20.033333,33.21,WH
20104S,2022,-20.033333,31.04,WH
20104S,2023,-20.033333,15.0,WH
SLATE REEF,1993,-19.666667,51.55,WH
SLATE REEF,1995,-19.666667,43.08,WH
SLATE REEF,1996,-19.666667,45.62,WH
SLATE REEF,1997,-19.666667,29.82,WH
SLATE REEF,1998,-19.666667,34.12,WH
SLATE REEF,1999,-19.666667,31.11,WH
SLATE REEF,2000,-19.666667,37.76,WH
SLATE REEF,2001,-19.666667,40.87,WH
SLATE REEF,2002,-19.666667,38.87,WH
SLATE REEF,2003,-19.666667,40.52,WH
SLATE REEF,2004,-19.666667,45.69,WH
SLATE REEF,2005,-19.666667,49.43,WH
SLATE REEF,2007,-19.666667,40.2,WH
SLATE REEF,2009,-19.666667,14.21,WH
SLATE REEF,2013,-19.666667,5.86,WH
SLATE REEF,2015,-19.666667,8.23,WH
SLATE REEF,2017,-19.666667,20.26,WH
SLATE REEF,2019,-19.666667,27.0,WH
SLATE REEF,2021,-19.666667,45.45,WH
SLATE REEF,2022,-19.666667,60.33,WH
SLATE REEF,2023,-19.666667,61.48,WH
HYDE REEF,1993,-19.758333,35.13,WH
HYDE REEF,1994,-19.758333,36.93,WH
HYDE REEF,1995,-19.758333,25.55,WH
HYDE REEF,1996,-19.758333,26.14,WH
HYDE REEF,1997,-19.758333,22.76,WH
HYDE REEF,1998,-19.758333,30.19,WH
HYDE REEF,1999,-19.758333,27.07,WH
HYDE REEF,2000,-19.758333,30.98,WH
HYDE REEF,2001,-19.758333,36.44,WH
HYDE REEF,2002,-19.758333,33.49,WH
HYDE REEF,2003,-19.758333,32.66,WH
HYDE REEF,2004,-19.758333,35.71,WH
HYDE REEF,2005,-19.758333,28.37,WH
HYDE REEF,2007,-19.758333,35.76,WH
HYDE REEF,2009,-19.758333,9.06,WH
HYDE REEF,2011,-19.758333,5.51,WH
HYDE REEF,2013,-19.758333,4.15,WH
HYDE REEF,2015,-19.758333,10.04,WH
HYDE REEF,2017,-19.758333,23.3,WH
HYDE REEF,2021,-19.758333,51.09,WH
HYDE REEF,2022,-19.758333,59.27,WH
HYDE REEF,2023,-19.758333,53.08,WH
REBE REEF,1994,-19.808333,26.69,WH
REBE REEF,1995,-19.808333,16.75,WH
REBE REEF,1996,-19.808333,18.87,WH
REBE REEF,1997,-19.808333,14.72,WH
REBE REEF,1998,-19.808333,24.04,WH
REBE REEF,1999,-19.808333,21.33,WH
REBE REEF,2000,-19.808333,25.45,WH
REBE REEF,2001,-19.808333,23.64,WH
REBE REEF,2002,-19.808333,27.1,WH
REBE REEF,2003,-19.808333,20.46,WH
REBE REEF,2004,-19.808333,18.16,WH
REBE REEF,2005,-19.808333,26.74,WH
REBE REEF,2011,-19.808333,2.65,WH
REBE REEF,2013,-19.808333,3.18,WH
REBE REEF,2015,-19.808333,6.17,WH
REBE REEF,2017,-19.808333,27.42,WH
REBE REEF,2019,-19.808333,35.19,WH
REBE REEF,2021,-19.808333,58.86,WH
REBE REEF,2022,-19.808333,56.5,WH
REBE REEF,2023,-19.808333,59.29,WH
